日期,现金,持仓市值,总资产,持仓数量
2020-07-21,365.9820000017644,2487779.065,2500837.2620000015,5
2020-07-22,263.6620000017574,2505538.225,2558204.114000002,5
2020-07-23,406.29200000171477,2545253.565,2552601.142000002,5
2020-07-24,391.5370000015846,2546503.1890000002,2455067.3770000013,5
2020-07-27,376.66600000171456,2544598.1920000003,2520334.726000001,5
2020-07-28,329.1700000021374,2624354.8400000003,2526075.858000002,5
2020-07-29,353.90100000222446,2604073.0300000003,2553853.8800000027,5
2020-07-30,349.04100000223843,2611871.99,2551207.631000002,5
2020-07-31,324.5420000022277,2613988.9220000003,2602514.511000002,5
2020-08-03,402.82100000197534,2596258.713,2619962.603000002,5
2020-08-04,441.8710000021383,2648279.522,2578013.912000002,5
2020-08-05,398.62100000225473,2640622.8219999997,2631076.6810000027,5
2020-08-06,519.4210000024141,2588894.942,2631429.141000002,5
2020-08-07,308.7630000024219,2576911.7720000003,2581795.1090000025,5
2020-08-10,452.5950000025332,2485231.762,2604997.2750000027,5
2020-08-11,221.8750000024911,2476011.01,2515724.9750000024,5
2020-08-12,314.87200000241864,2471631.2640000004,2488879.203000002,5
2020-08-13,262.3400000024121,2464124.776,2493143.314000002,5
2020-08-14,373.6960000022664,2509555.54,2461551.1760000023,5
2020-08-17,476.63000000239117,2518823.08,2517574.1760000023,5
2020-08-18,379.73700000240933,2483973.8800000004,2531962.3430000027,5
2020-08-19,372.26700000253004,2469868.253,2514365.0670000026,5
2020-08-20,428.09000000258675,2468032.6,2506090.2700000023,5
2020-08-21,305.4300000027288,2472497.82,2519526.7200000025,5
2020-08-24,286.70800000270356,2461298.48,2531641.4600000028,5
2020-08-25,332.0080000027083,2442725.4299999997,2521152.0680000028,5
2020-08-26,389.8370000027222,2437255.8800000004,2480051.8350000028,5
2020-08-27,477.1970000026631,2436387.8869999996,2460666.9970000023,5
2020-08-28,350.80800000263844,2444006.1229999997,2421064.304000003,5
2020-08-31,385.060000002617,2438152.923,2443111.6680000024,5
2020-09-01,401.8040000027231,2438801.49,2461363.040000003,5
2020-09-02,261.3840000028722,2416401.4099999997,2470680.3340000026,5
2020-09-03,362.69800000305986,2431219.62,2444708.848000003,5
2020-09-04,370.1700000031269,2391434.111,2477129.8980000033,5
2020-09-07,280.76000000326894,2431729.7309999997,2494388.9300000034,5
2020-09-08,342.8660000032396,2357329.959,2533639.610000003,5
2020-09-09,355.41400000301655,2327580.139,2482989.386000003,5
2020-09-10,348.42200000287266,2335922.9110000003,2335301.102000003,5
2020-09-11,361.75100000296334,2402679.231,2349389.7020000033,5
2020-09-14,282.9870000029041,2356649.131,2409773.403000003,5
2020-09-15,407.2230000026757,2337014.516,2393306.071000003,5
2020-09-16,237.38300000265917,2342829.366,2374846.163000003,5
2020-09-17,217.81300000252668,2359114.667,2373085.1420000023,5
2020-09-18,400.35100000276,2354600.551,2395421.105000003,5
2020-09-21,368.76100000273436,2339996.1909999996,2406935.7010000027,5
2020-09-22,236.02400000269733,2344021.9699999997,2383084.9980000025,5
2020-09-23,324.658000002848,2309762.637,2381595.9530000025,5
2020-09-24,282.86700000282144,2246285.861,2247627.554000003,5
2020-09-25,322.8380000028992,2272412.559,2241453.2580000027,5
2020-09-28,229.68700000306126,2267343.88,2210879.907000003,5
2020-09-29,372.03700000306026,2267343.88,2168891.1970000034,5
2020-09-30,353.6150000030175,2312039.5700000003,2146876.4290000033,5
2020-10-09,244.85500000306456,2344643.42,2247325.9950000034,5
2020-10-12,209.3550000031246,2347774.7600000002,2330699.615000003,5
2020-10-13,319.65500000317115,2374675.1629999997,2347984.115000003,5
2020-10-14,180.95800000309282,2403900.4899999998,2326035.298000003,5
2020-10-15,263.1700000030687,2568249.73,2404081.448000003,5
2020-10-16,277.9100000031176,2573667.9600000004,2460565.360000003,5
2020-10-19,312.3530000032624,2581246.2100000004,2398184.325000003,5
2020-10-20,356.72500000317814,2689893.9960000003,2414552.5530000036,5
2020-10-21,214.6710000029998,2660213.4510000004,2545986.8910000026,5
2020-10-22,238.31400000303984,2655046.94,2593985.832000003,5
2020-10-23,365.8720000030007,3155755.36,2568537.4940000027,5
2020-10-26,430.55200000305194,2968866.12,3018046.152000003,5
2020-10-27,462.92500000295695,2967509.0020000003,3113139.587000003,5
2020-10-28,342.6950000029756,2974486.8919999995,3035744.1250000033,5
2020-10-29,371.5470000031637,2932734.33,3024346.627000003,5
2020-10-30,305.6570000029169,2840102.902,2919849.917000003,5
2020-11-02,400.93400000291876,2807724.7249999996,2837121.7140000025,5
2020-11-03,303.1120000029364,2812694.9919999996,2808415.958000003,5
2020-11-04,233.35200000251643,2773851.798,2802494.359000003,5
2020-11-05,359.6820000024745,2791320.353,2814955.7970000026,5
2020-11-06,417.80300000251736,2798477.7430000002,2735388.6800000025,5
2020-11-09,326.435000002617,2756531.8419999997,2775790.536000002,5
2020-11-10,437.08600000233855,2773186.887,2705710.4610000025,5
2020-11-11,508.76000000224394,2791087.074,2628351.1130000018,5
2020-11-12,276.40400000219233,2805991.28,2694196.7140000015,5
2020-11-13,290.0740000025253,2690535.5769999996,2720049.344000002,5
2020-11-16,227.56900000246242,2673709.977,2702782.1210000026,5
2020-11-17,322.444000002346,2654273.137,2681333.5390000027,5
2020-11-18,295.0620000024792,2630390.287,2644098.439000002,5
2020-11-19,370.2250000021886,2760861.532,2611511.9410000024,5
2020-11-20,365.6890000019921,2711881.6180000002,2697259.0490000024,5
2020-11-23,446.01900000229944,2659100.688,2759925.989000002,5
2020-11-24,209.67700000258628,2719282.208,2696033.5630000024,5
2020-11-25,218.36800000211224,2772379.15,2663925.405000002,5
2020-11-26,307.87800000205243,2692803.63,2657762.7780000013,5
2020-11-27,381.7130000020261,2677063.1599999997,2570104.6690000016,5
2020-11-30,268.34300000197254,2712303.7,2601271.7930000024,5
2020-12-01,312.1330000020098,2823737.0600000005,2623225.1130000027,5
2020-12-02,219.6770000019751,2744323.94,2688460.307000002,5
2020-12-03,323.8210000020372,2674363.25,2750174.117000002,5
2020-12-04,335.95700000214856,2622543.44,2661275.8610000024,5
2020-12-07,305.63900000206195,2640054.1380000003,2707357.0370000023,5
2020-12-08,419.68000000237953,2630322.7970000003,2707451.9570000027,5
2020-12-09,203.44700000237208,2616924.64,2606706.5670000026,5
2020-12-10,313.6070000024047,2613075.44,2600600.9570000023,5
2020-12-11,263.5770000022603,2622510.693,2642846.357000002,5
2020-12-14,316.8300000022864,2604634.41,2640820.4200000023,5
2020-12-15,359.9720000020461,2561105.1799999997,2645514.750000002,5
2020-12-16,313.306000002136,2538213.179,2574637.1560000023,5
2020-12-17,311.63900000206195,2543989.6259999997,2592089.059000002,5
2020-12-18,258.16300000215415,2510192.198,2609973.731000002,5
2020-12-21,326.3710000021965,2506157.978,2619292.109000002,5
2020-12-22,181.51000000204658,2506919.416,2561031.0070000025,5
2020-12-23,236.94500000201805,2451806.1799999997,2548593.718000002,5
2020-12-24,162.0850000019418,2469733.23,2435666.7500000023,5
2020-12-25,270.9490000019432,2462817.064,2462449.189000002,5
2020-12-28,219.41600000177277,2467956.35,2453263.0240000016,5
2020-12-29,157.53700000193203,2503048.345,2469975.2660000017,5
2020-12-30,252.482000001939,2517510.8,2523699.5320000015,5
2020-12-31,94.37000000198077,2524063.76,2559470.829000002,5
2021-01-04,252.82000000192784,2541150.375,2605359.8000000017,5
2021-01-05,244.18400000198744,2571289.745,2619607.0430000015,5
2021-01-06,225.50100000191014,2508719.09,2608269.8490000023,5
2021-01-07,272.7360000018962,2467528.39,2528847.921000002,5
2021-01-08,339.6410000019823,2469883.198,2499822.746000002,5
2021-01-11,285.10400000191294,2467273.034,2482496.4000000022,5
2021-01-12,315.32800000195857,2367564.824,2482210.724000002,5
2021-01-13,250.7580000019516,2399076.784,2451993.078000002,5
2021-01-14,192.2660000018659,2501190.41,2404547.1060000015,5
2021-01-15,308.14600000187056,2501103.58,2407433.016000002,5
2021-01-18,235.14200000173878,2507564.32,2408518.1460000016,5
2021-01-19,220.39700000181801,2504383.1459999997,2419927.014000002,5
2021-01-20,306.51100000191946,2558176.326,2421532.193000002,5
2021-01-21,315.80700000195066,2547622.246,2414942.359000002,5
2021-01-22,304.4940000019269,2560643.156,2443651.6320000016,5
2021-01-25,350.07000000192784,2530693.36,2406398.990000002,5
2021-01-26,231.8890000017709,2591300.7399999998,2368462.5050000018,5
2021-01-27,298.559000001871,2526678.08,2509814.719000002,5
2021-01-28,283.6410000017495,2501416.718,2457953.9330000016,5
2021-01-29,218.131000001973,2489579.84,2417045.5810000016,5
2021-02-01,180.0310000019672,2489579.84,2442981.171000002,5
2021-02-02,183.89700000197627,2524184.54,2424608.960000002,5
2021-02-03,272.5500000019674,2478328.91,2464125.987000002,5
2021-02-04,155.51600000209874,2472269.224,2403305.362000002,5
2021-02-05,135.2780000020739,2474669.6259999997,2358558.078000002,5
2021-02-08,266.59600000228966,2502729.69,2310241.536000002,5
2021-02-09,250.75400000240188,2501324.8,2386039.7020000024,5
2021-02-10,326.16700000246055,2539672.1,2406811.7430000026,5
2021-02-18,187.31800000241492,2676385.53,2454855.2420000024,5
2021-02-19,276.6400000024005,2717071.714,2546485.1480000024,5
2021-02-22,343.7970000023488,2709590.02,2585229.9760000026,5
2021-02-23,241.48700000240933,2699121.86,2619947.5520000025,5
2021-02-24,212.64900000253692,2724936.968,2636114.2690000026,5
2021-02-25,294.5490000023856,2727055.7419999996,2568856.8850000026,5
2021-02-26,204.03100000252016,2772656.0400000005,2631593.4020000026,5
2021-03-01,263.17100000253413,2779142.5000000005,2644838.111000003,5
2021-03-02,115.22100000267164,2819348.65,2618871.872000003,5
2021-03-03,315.12400000251364,2754398.32,2714086.9810000025,5
2021-03-04,398.0300000026218,2735419.1500000004,2711267.5350000025,5
2021-03-05,282.3350000027567,2715463.645,2691046.2850000025,5
2021-03-08,300.39000000280794,2705104.96,2681936.0400000033,5
2021-03-09,264.85000000270065,2703335.87,2634541.910000003,5
2021-03-10,260.16000000259373,2736758.006,2648843.0000000023,5
2021-03-11,269.89500000257976,2755678.086,2702248.070000003,5
2021-03-12,248.29500000249027,2772972.156,2733443.075000003,5
2021-03-15,234.58100000252034,2779340.806,2758587.8210000023,5
2021-03-16,313.52000000244925,2793040.614,2774986.5780000025,5
2021-03-17,165.9010000023991,2812008.238,2768057.4500000025,5
2021-03-18,373.0660000022035,2792425.9439999997,2792745.711000002,5
2021-03-19,271.1720000022324,2802388.2479999997,2784562.522000002,5
2021-03-22,291.41100000217557,2822742.0330000003,2848722.832000002,5
2021-03-23,222.27200000244193,2791794.2700000005,2801314.8440000024,5
2021-03-24,271.104000002495,2784447.5500000003,2813802.356000003,5
2021-03-25,206.63600000261795,2805496.9299999997,2826339.333000003,5
2021-03-26,325.81600000255276,2800673.3899999997,2835981.686000002,5
2021-03-29,288.89600000257633,2769281.702,2812352.8560000025,5
2021-03-30,193.2560000026133,2812254.177,2751964.046000003,5
2021-03-31,198.02300000254854,2766435.17,2754142.067000002,5
2021-04-01,315.20000000251457,2724845.574,2758264.787000003,5
2021-04-02,190.4310000023106,2724511.776,2707716.4540000022,5
2021-04-06,176.1710000024177,2746127.856,2759738.5910000023,5
2021-04-07,162.64700000279117,2725883.126,2739651.001000003,5
2021-04-08,177.13200000292636,2728803.819,2721318.697000003,5
2021-04-09,272.48200000287034,2759080.0939999996,2741347.6530000027,5
2021-04-12,231.6900000027381,2762737.3189999997,2749817.3440000024,5
2021-04-13,236.79800000258183,2760903.9319999996,2688966.8760000025,5
2021-04-14,246.26800000248477,2703425.6119999997,2736872.698000002,5
2021-04-15,19259.04800000228,2712348.252,2691992.6730000023,5
2021-04-16,211.35700000217184,2737634.1720000003,2731666.2480000025,5
2021-04-19,252.62800000235438,2767449.873,2759091.0780000025,5
2021-04-20,346.11000000236163,2749453.153,2767855.303000002,5
2021-04-21,306.44500000274274,2737336.96,2757091.1560000023,5
2021-04-22,298.12600000272505,2742245.783,2744413.4750000034,5
2021-04-23,208.28600000264123,2735839.6049999995,2765668.679000003,5
2021-04-26,132.20300000259795,2727146.405,2778889.678000003,5
2021-04-27,251.86300000257324,2713580.926,2750980.013000003,5
2021-04-28,343.82700000243676,2732711.222,2733269.125000002,5
2021-04-29,194.12600000251587,2702035.38,2735323.4490000024,5
2021-04-30,274.9550000024028,2993136.7290000003,2716949.7060000026,5
2021-05-06,267.0680000020657,3000916.159,2795945.8840000015,5
2021-05-07,344.09500000206754,2972392.391,2829291.218000002,5
2021-05-10,257.6670000021113,2987915.547,2884203.537000002,5
2021-05-11,342.6790000020992,2975073.825,2838048.8630000018,5
2021-05-12,342.74500000232365,3064618.0700000003,2864974.2050000024,5
2021-05-13,299.23500000231434,3054758.28,2828166.985000002,5
2021-05-14,299.7640000022948,3049883.193,2835530.984000002,5
2021-05-17,139.92900000198279,3192084.909,2798835.062000002,5
2021-05-18,296.563000002061,3450429.8189999997,2844438.276000002,5
2021-05-19,213.0830000017304,3326901.659,3143136.5030000014,5
2021-05-20,260.6510000016715,3423276.269,3188753.1450000014,5
2021-05-21,217.4590000017779,3348061.1689999998,3291268.2690000013,5
2021-05-24,234.27300000167452,3345151.751,3289498.6330000013,5
2021-05-25,242.60900000145193,3343954.071,3274282.1950000017,5
2021-05-26,387.2590000012424,3388002.6110000005,3309080.479000001,5
2021-05-27,293.5100000012899,3385808.5810000002,3343164.959000001,5
2021-05-28,308.9070000014035,3390326.6420000005,3330916.912000002,5
2021-05-31,285.36900000157766,3391104.5360000003,3348724.329000002,5
2021-06-01,259.5910000015283,3321095.535,3335159.0580000016,5
2021-06-02,393.57600000163075,3346267.8090000004,3281422.101000002,5
2021-06-03,387.2360000014305,3333099.999,3279837.6060000015,5
2021-06-04,385.09700000158045,3318975.444,3286516.0790000013,5
2021-06-07,200.908000001451,3280876.7290000003,3247924.8740000017,5
2021-06-08,337.26500000210945,3281250.4590000003,3186224.918000002,5
2021-06-09,185.34800000209634,3568786.048,3194541.3630000018,5
2021-06-10,284.0770000021439,3646315.157,3483768.417000002,5
2021-06-11,367.52500000217697,3657506.447,3595096.6530000027,5
2021-06-15,150.44500000218613,3574754.551,3653396.7450000024,5
2021-06-16,358.7360000022454,3606071.684,3601153.1580000026,5
2021-06-17,214.08000000205357,3569347.85,3645871.420000002,5
2021-06-18,401.0800000017043,3604548.7939999998,3537943.610000002,5
2021-06-21,263.7190000015544,3622160.254,3646482.2970000017,5
2021-06-22,340.5080000011949,3605376.0,3676344.613000001,5
2021-06-23,313.32800000114366,3699315.4299999997,3620653.1480000014,5
2021-06-24,382.3380000012694,3784901.0609999998,3751386.698000001,5
2021-06-25,245.64100000145845,3816654.591,3746043.1390000014,5
2021-06-28,475.58300000149757,3825927.352,3885851.0320000015,5
2021-06-29,158.9410000020871,3808577.6939999997,3906654.443000002,5
2021-06-30,405.82800000184216,3741388.2419999996,3822423.773000002,5
2021-07-01,303.9490000017686,3832775.552,3843130.0780000016,5
2021-07-02,357.01000000175554,4226839.756,3819060.889000002,5
2021-07-05,368.8850000016391,4118667.42,4146691.4080000017,5
2021-07-06,391.19700000179,4499342.363,4125208.2990000015,5
2021-07-07,241.96800000185613,4419525.176,4398104.888000002,5
2021-07-08,305.4240000018617,4415722.025,4410985.104000001,5
2021-07-09,416.7290000022622,4496072.398,4422964.153000003,5
2021-07-12,428.65400000219233,4810146.058,4583655.127000002,5
2021-07-13,364.8020000020042,4896435.529,4810574.712000001,5
2021-07-14,233.23600000177976,5056980.511,4958212.054000001,5
2021-07-15,296.78600000124425,5098007.655,5090745.912000001,5
2021-07-16,229.4990000013495,5062373.681,5115884.416000001,5
2021-07-19,362.63400000112597,5090878.693,5081236.8840000015,5
2021-07-20,266.7890000012703,5123628.899,5108199.996000001,5
2021-07-21,356.9850000011411,5150792.389,5223436.615000001,5
2021-07-22,435.8000000016764,5238109.439,5242224.051000002,5
2021-07-23,270.7670000009239,5361583.0600000005,5329907.319000001,5
2021-07-26,235.33600000059232,5263236.91,5473275.0320000015,5
2021-07-27,316.46300000092015,5258355.82,5310120.353,5
2021-07-28,410.01300000061747,5432539.717999999,5090731.363000001,5
2021-07-29,359.4260000002105,5562124.0879999995,5443149.621,5
2021-07-30,414.4750000007916,5472194.679,5440304.257000001,5
2021-08-02,260.56700000093406,5573855.768,5701305.445000001,5
2021-08-03,323.7920000012964,5506488.498000001,5536521.649000002,5
2021-08-04,275.5770000012126,5512654.3780000005,5563519.002000001,5
2021-08-05,493.664000001736,5565840.934,5532323.319000002,5
2021-08-06,316.54100000159815,5588294.68,5622084.838000001,5
2021-08-09,313.14900000164107,5571540.45,5525274.467000002,5
2021-08-10,301.8190000015311,5551593.64,5537409.099000001,5
2021-08-11,268.730000001844,5606016.368,5639747.768000001,5
2021-08-12,459.7040000015404,5688699.398,5635737.222000001,5
2021-08-13,392.792000001813,5599518.59,5622797.462000002,5
2021-08-16,310.63300000177696,5506915.109999999,5671149.382000001,5
2021-08-17,317.9550000015224,5619497.956,5483476.173000002,5
2021-08-18,383.7850000011276,5605379.217999999,5637049.749000002,5
2021-08-19,539.0010000009243,5578457.788000001,5545887.636000001,5
2021-08-20,431.04400000048236,5761659.896,5522427.510000001,5
2021-08-23,370.88800000035735,5704623.336,5717995.446,5
2021-08-24,324.3189999998358,5891755.528,5718529.75,5
2021-08-25,432.61899999994785,5899054.7930000005,5887964.689,5
2021-08-26,369.09000000036394,6028004.536,5857202.562000001,5
2021-08-27,517.3620000004303,6067274.886,5916834.6280000005,5
2021-08-30,355.2220000009984,6386592.806,6147672.239000001,5
2021-08-31,371.6560000009813,6270015.046,6362385.512,5
2021-09-01,414.12100000097416,6480267.341999999,6244586.516000002,5
2021-09-02,343.9040000008681,6366942.801999999,6495869.348000001,5
2021-09-03,364.7460000011524,6324229.69,6324136.206000002,5
2021-09-06,376.5050000019837,6528425.235,6353231.998000002,5
2021-09-07,517.9100000023745,6605203.800000001,6452471.790000003,5
2021-09-08,418.8140000021813,6600991.94,6652093.198000002,5
2021-09-09,494.3940000019102,6598401.9399999995,6498719.394000002,5
2021-09-10,459.6640000024345,6962098.42,6410752.364000003,5
2021-09-13,452.91200000117533,6733373.720000001,6796524.464000002,5
2021-09-14,382.0740000011865,7017833.774999999,6900308.624000002,5
2021-09-15,322.0480000013995,6992217.994999999,7163240.014000001,5
2021-09-16,255.15200000070035,6884466.222999999,7066634.092000001,5
2021-09-17,173.04000000027008,6912286.975,6958611.839999999,5
2021-09-22,13417.000000000113,6907438.154999999,7024484.249999999,5
2021-09-23,15504.049999999872,6623367.355,7034478.46,5
2021-09-24,16908.83999999985,6523784.275000001,6827102.54,5
2021-09-27,33098.86999999988,6470535.989,6428098.28,5
2021-09-28,1220755.0599999998,5161948.4350000005,6530484.624,4
2021-09-29,504.87000000011176,6368463.8149999995,6061180.96,5
2021-09-30,415.8900000001304,6430283.404999999,6176316.950000001,5
2021-10-08,273.0100000002235,6465067.454,6470807.965,5
2021-10-11,256.98600000045917,6278044.302,6408956.232,5
2021-10-12,306.54600000055507,6207829.2299999995,6362742.370000001,5
2021-10-13,257.0290000007517,6157783.459999999,6156989.856000002,5
2021-10-14,352.1950000007637,6165998.211,6064571.769000001,5
2021-10-15,348.0830000001006,6204211.6850000005,6083819.083000001,5
2021-10-18,401.87500000023283,6234584.552000001,6132660.375,5
2021-10-19,313.3059999998659,6328694.572000001,6227798.937,5
2021-10-20,519.1300000001211,6343421.138,6264797.424,5
2021-10-21,263.3659999999072,6380353.808,6381030.126,5
2021-10-22,405.93200000026263,6749152.872,6171071.514,5
2021-10-25,337.69800000009127,6578546.402000001,6716641.474,5
2021-10-26,230.4930000002496,6579740.1,6745562.41,5
2021-10-27,163.87300000013784,6440514.92,6790508.373,5
2021-10-28,553.1789999995381,6690552.556,6440678.793,5
2021-10-29,318.27499999897555,6723962.29,6691105.734999999,5
2021-11-01,530.657999998657,6619038.392,6748613.892999999,5
2021-11-02,438.7279999984894,6667147.1620000005,6727720.762999998,5
2021-11-03,491.9449999986682,6899984.735,6667585.889999999,5
2021-11-04,421.09999999939464,6780393.301,6756439.85,5
2021-11-05,318.16099999914877,6715315.88,6624352.731,5
2021-11-08,430.7609999992419,7100755.938999999,6548487.390999999,5
2021-11-09,483.0399999998044,7359043.9,6959211.15,5
2021-11-10,497.56999999983236,7508447.210000001,7320911.52,5
2021-11-11,311.64999999967404,7615664.000000001,7444831.1899999995,5
2021-11-12,594.0299999997951,7650330.0600000005,7647919.6499999985,5
2021-11-15,433.74999999976717,7547882.081,7755121.36,5
2021-11-16,257.58599999942817,7587418.961,7662362.01,5
2021-11-17,647.4579999994021,7674700.118000001,7634407.737000001,5
2021-11-18,526.7819999989588,7766340.276000001,7675347.5759999985,5
2021-11-19,387.2949999982957,8310578.915,7747187.547999998,5
2021-11-22,379.83399999770336,8098462.402000001,8186559.0299999975,5
2021-11-23,711.1959999969695,7997568.790000001,8098842.235999997,5
2021-11-24,407.185999995796,7928788.424,8112294.995999997,5
2021-11-25,306.40999999525957,7861076.4799999995,7988713.489999996,5
2021-11-26,313.28999999468215,7774112.176,7861382.889999995,5
2021-11-29,284.09599999478087,7920853.564,7886698.745999996,5
2021-11-30,576.9479999945033,7938255.995999999,7981719.865999995,5
2021-12-01,359.2289999932982,8049327.130000001,8052506.063999994,5
2021-12-02,343.4089999939315,7929692.454,8107585.678999994,5
2021-12-03,168.85499999369495,7758617.41,7964662.596999994,5
2021-12-06,508.8049999931827,7461069.278999999,7758786.264999993,5
2021-12-07,437.1799999929499,7666790.254,7494025.859999993,5
2021-12-08,329.55399999286055,7708914.159999999,7644906.233999994,5
2021-12-09,300.3839999923948,7800068.449999999,7568745.093999992,5
2021-12-10,341.76099999132566,7910558.623000001,7800368.833999991,5
2021-12-13,369.8889999918174,7696354.936,7985742.823999992,5
2021-12-14,495.28499999173073,7838204.019,8027825.220999992,5
2021-12-15,324.62399999174295,8077568.470000001,7829924.383999991,5
2021-12-16,426.5469999916386,8069915.92,7972933.163999992,5
2021-12-17,227.28999999165535,8287857.2069999995,7881681.566999992,5
2021-12-20,345.7699999914039,8225019.193,7935795.156999991,5
2021-12-21,251.54999999143183,8224723.352999999,7947988.459999992,5
2021-12-22,229.89999999152496,8235390.483,7835032.029999992,5
2021-12-23,399.07799999113195,8733211.092999998,7880503.468999991,5
2021-12-24,349.4909999908414,8625465.163,8298540.7889999915,5
2021-12-27,209.0519999919925,8424378.936999999,8235888.290999992,5
2021-12-28,466.13199999253266,8456851.628,8147444.512999994,5
2021-12-29,368.115999992704,8470195.885,8128318.371999992,5
2021-12-30,282.4689999927209,8758277.268000001,8186325.120999994,5
2021-12-31,282.5699999930803,8774097.381000001,8578793.946999993,5
2022-01-04,188.54999999282882,8629845.222,8881091.438999994,5
2022-01-05,323.51999999256805,9201941.072,8744912.791999992,5
2022-01-06,352.95399999246,9113393.892,8683817.880999994,5
2022-01-07,269.68199999233184,9285016.355999999,8676462.297999993,5
2022-01-10,171.91799999261275,9503658.840000002,8934444.777999992,5
2022-01-11,300.40799999278534,9704654.745,9020273.657999994,5
2022-01-12,111.78499999293126,9410832.597,9406441.092999993,5
2022-01-13,471.3959999929648,9707278.725,9367675.831999993,5
2022-01-14,182.08999999263324,9728715.715,9344169.50099999,5
2022-01-17,342.80899999220856,9980775.245000001,9658718.720999993,5
2022-01-18,462.4889999923762,10010056.685,9426000.068999993,5
2022-01-19,321.56899999291636,9827361.305,9965926.738999993,5
2022-01-20,388.95399999303845,10058458.058,9926215.383999992,5
2022-01-21,254.06399999371206,9468016.618,10052788.923999993,5
2022-01-24,273.96199999330565,9173283.25,9668372.651999995,5
2022-01-25,151.76199999320306,9249317.23,9449522.251999993,5
2022-01-26,280.28799999319017,9313055.940000001,9305222.350999994,5
2022-01-27,179.8589999933447,9176666.440000001,9071494.196999993,5
2022-01-28,148.37999999313615,9064311.77,9051791.034999993,5
2022-02-07,367.23599999328144,9193376.457,8958188.910999993,5
2022-02-08,148.8229999926407,9070687.020000001,9300810.622999994,5
2022-02-09,247.83299999311566,8964417.54,9318263.892999992,5
2022-02-10,474.16799999331124,9000335.01,9411353.462999992,5
2022-02-11,174.7509999931499,8900785.44,9293988.340999993,5
2022-02-14,264.1259999934118,8787636.91,9075811.796999995,5
2022-02-15,311.92999999411404,8698184.564,8718833.175999993,5
2022-02-16,402.7399999941699,8701180.809999999,8771462.771999994,5
2022-02-17,231.2599999937229,8725635.83,8489048.439999994,5
2022-02-18,266.1819999937543,9025989.49,8574319.859999994,5
2022-02-21,378.9769999939017,8757064.246,9056193.337999994,5
2022-02-22,253.87399999354966,9244414.511,8707542.812999995,5
2022-02-23,433.17599999395316,8856531.624000002,9123398.059999993,5
2022-02-24,182.34999999590218,8398331.052000001,8856964.799999995,5
2022-02-25,411.0129999956116,8222776.612,8530113.889999997,5
2022-02-28,430.18499999609776,8091430.28,8534513.214999996,5
2022-03-01,186.08599999640137,8152447.88,8676780.783999998,5
2022-03-02,431.1319999964908,8130877.98,8661912.563999996,5
2022-03-03,352.8729999966454,7956786.100000001,8706099.989999996,5
2022-03-04,221.7889999966137,8009874.43,8084266.728999997,5
2022-03-07,447.5929999963846,8058500.7,7864260.510999996,5
2022-03-08,290.7529999963044,8035937.7,7516549.890999997,5
2022-03-09,424.0999999966007,8035630.7299999995,7497436.218999998,5
2022-03-10,245.62999999655585,7969324.283,7564285.689999997,5
2022-03-11,161.0849999964994,7903341.003,7344724.981999996,5
2022-03-14,402.88499999558553,8169569.33,7205780.367999997,5
2022-03-15,326.2959999963641,8414345.197999999,7570489.265999997,5
2022-03-16,243.36599999619648,8347770.578000001,7940825.915999997,5
2022-03-17,275.7499999962747,8383495.398000001,7915199.765999997,5
2022-03-18,396.98499999661,8433872.940000001,8044414.527999996,5
2022-03-21,242.86699999649136,8184139.62,8343917.764999997,5
2022-03-22,339.35199999623,8102143.29,8213049.628999997,5
2022-03-23,252.89399999585112,8042582.834,8029901.232999996,5
2022-03-24,305.7959999956656,8486407.699000001,7935764.801999996,5
2022-03-25,235.9149999951478,8670338.518,7933063.5749999955,5
2022-03-28,218.7609999950655,8499803.265,8419945.789999995,5
2022-03-29,278.82799999509007,8362626.54,8379140.413999994,5
2022-03-30,541.8999999945518,8165449.244999999,8433878.267999995,5
2022-03-31,345.1149999948684,8316824.14,8287656.765999995,5
2022-04-01,330.3829999952577,8574738.488,8565945.224999996,5
2022-04-06,352.85099999583326,8503010.62,8606535.190999996,5
2022-04-07,489.2319999958854,8418977.25,8467942.124999996,5
2022-04-08,351.5019999961369,8291349.200000001,8322084.381999996,5
2022-04-11,324.2249999950873,8589751.532,8250712.781999995,5
2022-04-12,257.3549999948591,8294266.232,8494415.504999995,5
2022-04-13,348.61699999519624,8322929.955999999,8310069.556999994,5
2022-04-14,215.777999994345,8083296.084,8236067.987999994,5
2022-04-15,259.52199999406,8120777.132,8113819.301999994,5
2022-04-18,321.49999999417923,7984934.714,8142469.853999995,5
2022-04-19,447.5679999955464,7657171.318,8100368.963999996,5
2022-04-20,322.25399999530055,7457321.792,7884755.913999995,5
2022-04-21,395.47799999499694,7440600.432,7855688.033999994,5
2022-04-22,355.08799999486655,7141323.4,7573169.977999995,5
2022-04-25,240.7679999950342,7110825.18,7125905.616999995,5
2022-04-26,105.29099999531172,7107058.999999999,7137668.331999996,5
2022-04-27,294.95799999544397,7085491.246,7215591.1999999955,5
2022-04-28,130.64099999540485,7363705.594,7075062.955999995,5
2022-04-29,240.0579999955371,7350148.452,7399573.788999995,5
2022-05-05,250.53399999574685,7602354.49,7415235.915999995,5
2022-05-06,320.0419999964908,7858525.936000001,7381875.069999997,5
2022-05-09,528.7499999967404,7864355.86,7859693.845999997,5
2022-05-10,372.98599999630824,8116917.19,7973114.907999996,5
